15-19-2019 18:19:40 root:INFO:start main process
15-27-2019 18:27:00 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000013363/
15-27-2019 18:27:01 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:01 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000018013/
15-27-2019 18:27:02 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:02 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000016334/
15-27-2019 18:27:03 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:03 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970584454043/
15-27-2019 18:27:04 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:04 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5018087861040018/
15-27-2019 18:27:05 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:05 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970721292815/
15-27-2019 18:27:06 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:06 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000010454/
15-27-2019 18:27:07 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:07 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000018407/
15-27-2019 18:27:08 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:08 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000017700/
15-27-2019 18:27:09 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:09 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5010477202844805/
15-27-2019 18:27:10 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:10 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015753/
15-27-2019 18:27:11 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:11 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000010071/
15-27-2019 18:27:12 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:12 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011102210432/
15-27-2019 18:27:13 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:13 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000012669/
15-27-2019 18:27:14 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:14 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000005299/
15-27-2019 18:27:15 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:15 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000005239/
15-27-2019 18:27:16 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:16 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000017365/
15-27-2019 18:27:17 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:17 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000011528/
15-27-2019 18:27:18 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:18 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014152/
15-27-2019 18:27:19 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:19 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015375/
15-27-2019 18:27:19 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:19 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000002142/
15-27-2019 18:27:21 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:21 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000016923/
15-27-2019 18:27:22 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:22 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000018328/
15-27-2019 18:27:23 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:23 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014000/
15-27-2019 18:27:23 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:23 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000017257/
15-27-2019 18:27:24 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:24 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015589/
15-27-2019 18:27:25 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:25 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000002837/
15-27-2019 18:27:26 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:26 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000017536/
15-27-2019 18:27:27 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:27 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015380/
15-27-2019 18:27:28 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:28 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5017115729899700/
15-27-2019 18:27:29 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:29 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000013505/
15-27-2019 18:27:30 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:30 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5012970584454044/
15-27-2019 18:27:30 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:30 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000002850/
15-27-2019 18:27:31 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:31 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000016471/
15-27-2019 18:27:32 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:32 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000018065/
15-27-2019 18:27:33 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:33 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000015546/
15-27-2019 18:27:34 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:34 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000017971/
15-27-2019 18:27:35 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:35 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000018020/
15-27-2019 18:27:36 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:36 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000003401/
15-27-2019 18:27:37 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:37 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000008879/
15-27-2019 18:27:38 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:38 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000001308/
15-27-2019 18:27:39 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:39 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000014335/
15-27-2019 18:27:40 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:40 root:INFO:start handling: https://sh.lianjia.com/xiaoqu/5011000013282/
15-27-2019 18:27:41 root:INFO:Finish handing https://sh.lianjia.com/xiaoqu/
15-27-2019 18:27:41 root:INFO:start handling district: caolu
15-27-2019 18:27:42 root:INFO:district caolu , communit count:92
15-27-2019 18:27:44 root:INFO:handling directory page 1
15-27-2019 18:27:44 root:INFO:60
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000005129/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014215/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013150/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018779/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015532/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011348/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011594/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002324/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018767/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014974/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000300/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102208790/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012790/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009450/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010002/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011063/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000019447/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002393/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015420/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000019162/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010027/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020029208384474/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014861/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011252/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010658/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010771/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002993/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004278/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012077/
15-27-2019 18:27:44 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014031/
15-27-2019 18:27:45 root:INFO:handling directory page 2
15-27-2019 18:27:45 root:INFO:98
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016527/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000019639/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000019377/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000008533/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/509821540057840/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5013197432073598/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970675941517/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020027343157166/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016389501103180/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5015709948621198/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020022921450612/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020022760962056/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5017860344973470/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970660737241/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020025281808114/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970475925803/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970782110122/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970475925847/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970475925839/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970554044706/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970475925855/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016389543047460/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016635417605089/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016635237248776/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016389545930164/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016635417605095/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970691145870/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016389558274075/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5017570120610338/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020023146987605/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000356/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014005/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102210222/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000005165/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102207767/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000005638/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003693/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014578/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002108/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102206635/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000002277/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000019787/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000016054/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010186/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015355/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102206334/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004051/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000012018/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000005022/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004584/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015073/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009244/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010656/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013788/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003067/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013586/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013012/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000004699/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000764/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018122/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000001588/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009864/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000013087/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010379/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000011992/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000015660/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014285/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000014246/
15-27-2019 18:27:45 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000009067/
15-27-2019 18:27:47 root:INFO:handling directory page 3
15-27-2019 18:27:47 root:INFO:60
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102208628/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011102208639/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000000123/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970475925753/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000018975/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970475925849/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016389501103697/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5012970475925848/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020028749992209/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020024803447992/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020024804496523/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020024804496863/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020024424728795/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020024424728431/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020024424732169/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000010605/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5016839012791023/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/509999216554015/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020022686462170/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020021381714316/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5020022187244578/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000020338/
15-27-2019 18:27:47 root:INFO:Find new community: https://sh.lianjia.com/xiaoqu/5011000003498/
